City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
202,Norman Wells,CA,2020-06-17 22:48:12,65.28,-126.83,86.0,27,40,12.75
203,Airai,TL,2020-06-17 22:48:12,-8.93,125.41,58.91,100,56,5.35
204,Upernavik,GL,2020-06-17 22:48:12,72.79,-56.15,35.13,85,0,6.53
205,Souillac,MU,2020-06-17 22:48:13,-20.52,57.52,69.8,88,75,19.46
206,Vao,NC,2020-06-17 22:48:13,-22.67,167.48,72.7,80,83,14.7
207,Chokurdakh,RU,2020-06-17 22:48:14,70.63,147.92,78.44,29,9,8.75
208,Lewisporte,CA,2020-06-17 22:48:14,49.25,-55.05,64.99,59,90,10.29
209,Port Hawkesbury,CA,2020-06-17 22:48:14,45.62,-61.35,71.6,49,1,8.05
210,Cherepanovo,RU,2020-06-17 22:48:15,54.22,83.38,54.3,93,88,4.56
211,Ust-Ishim,RU,2020-06-17 22:48:16,57.69,71.17,47.3,77,99,10.2
212,Buzmeyin,TM,2020-06-17 22:48:17,38.05,58.21,80.6,16,0,9.17
213,Kysyl-Syr,RU,2020-06-17 22:48:17,63.9,122.76,68.07,62,88,4.63
214,Zyryanovsk,KZ,2020-06-17 22:48:18,49.74,84.27,59.34,86,100,1.01
215,Los Llanos De Aridane,ES,2020-06-17 22:48:18,28.66,-17.92,73.4,60,20,6.93
216,Leningradskiy,RU,2020-06-17 22:48:19,69.38,178.42,51.48,49,100,8.59
217,Cairns,AU,2020-06-17 22:47:21,-16.92,145.77,75.0,83,75,13.87
218,Kavieng,PG,2020-06-17 22:48:20,-2.57,150.8,84.65,69,16,9.01
219,Bradford,GB,2020-06-17 22:48:21,53.79,-1.75,59.0,89,98,1.01
220,Lompoc,US,2020-06-17 22:48:21,34.64,-120.46,73.0,56,2,17.22
221,Rawson,AR,2020-06-17 22:48:22,-43.3,-65.1,53.33,50,100,8.79
222,Sobolevo,RU,2020-06-17 22:48:22,54.43,31.9,61.16,92,4,5.88
223,Tuktoyaktuk,CA,2020-06-17 22:48:23,69.45,-133.04,48.2,87,75,11.41
224,Arlit,NE,2020-06-17 22:48:23,18.74,7.39,90.95,10,0,13.6
225,Goianesia,BR,2020-06-17 22:48:24,-15.32,-49.12,67.14,67,0,7.4
226,Port-Cartier,CA,2020-06-17 22:48:24,50.03,-66.87,71.6,49,75,9.1
227,Yarada,IN,2020-06-17 22:48:25,17.65,83.27,85.46,70,100,19.75
228,Pacific Grove,US,2020-06-17 22:48:26,36.62,-121.92,77.0,38,1,11.41
229,Bandar-E Lengeh,IR,2020-06-17 22:48:26,26.56,54.88,88.72,52,0,3.58
230,San Patricio,MX,2020-06-17 22:48:26,19.22,-104.7,86.0,74,20,11.41
231,Ponta Do Sol,PT,2020-06-17 22:48:27,32.67,-17.1,66.2,72,20,5.82
232,Saint George,US,2020-06-17 22:48:27,37.1,-113.58,91.0,17,1,10.29
233,Nouakchott,MR,2020-06-17 22:48:29,18.09,-15.98,105.8,13,0,23.04
234,Casa Grande,US,2020-06-17 22:48:29,32.88,-111.76,104.0,7,1,14.99
235,Saint-Pierre,RE,2020-06-17 22:48:30,-21.34,55.48,64.4,88,75,13.87
236,Ostrovnoy,RU,2020-06-17 22:48:31,68.05,39.51,41.72,79,2,7.45
237,Chingola,ZM,2020-06-17 22:48:32,-12.53,27.88,52.5,70,50,6.69
238,Surgut,RU,2020-06-17 22:48:33,61.25,73.42,46.4,70,3,8.95
239,Sur,OM,2020-06-17 22:45:34,22.57,59.53,87.4,61,46,7.09
240,Tuatapere,NZ,2020-06-17 22:48:34,-46.13,167.68,39.0,83,29,3.0
241,Linjiang,CN,2020-06-17 22:48:35,41.81,126.91,67.46,73,92,0.87
242,Srednekolymsk,RU,2020-06-17 22:48:36,67.45,153.68,84.2,26,1,8.5
243,Terra Santa,BR,2020-06-17 22:48:36,-2.1,-56.49,77.76,82,14,2.53
244,Dunedin,NZ,2020-06-17 22:48:37,-45.87,170.5,46.0,64,54,15.01
245,Rocha,UY,2020-06-17 22:48:37,-34.48,-54.33,66.97,82,100,13.69
246,Pierre,US,2020-06-17 22:48:38,44.37,-100.35,93.0,46,1,13.87
247,Porto Nacional,BR,2020-06-17 22:45:44,-10.71,-48.42,82.4,58,40,4.7
248,Soe,ID,2020-06-17 22:48:39,-9.86,124.28,65.3,95,64,5.82
249,Tianpeng,CN,2020-06-17 22:48:39,30.99,103.94,80.01,1,100,3.78
250,Bedele,ET,2020-06-17 22:48:40,8.46,36.35,54.84,100,58,2.44
251,Klaksvik,FO,2020-06-17 22:48:40,62.23,-6.59,50.0,93,100,3.36
252,Clyde River,CA,2020-06-17 22:48:40,70.47,-68.59,33.8,82,90,4.7
253,Yumen,CN,2020-06-17 22:48:41,40.28,97.2,72.28,20,99,5.97
254,Paamiut,GL,2020-06-17 22:48:41,61.99,-49.67,36.72,82,94,2.01
255,Geraldton,AU,2020-06-17 22:48:18,-28.77,114.6,62.6,77,90,18.34
256,Viedma,AR,2020-06-17 22:44:36,-40.81,-63.0,49.71,72,75,6.69
257,Tibagi,BR,2020-06-17 22:48:42,-24.51,-50.41,59.77,91,5,4.03
258,Roald,NO,2020-06-17 22:48:44,62.58,6.13,59.0,87,32,11.41
259,Solginskiy,RU,2020-06-17 22:48:44,61.05,41.34,45.75,69,0,5.37
260,Meulaboh,ID,2020-06-17 22:48:44,4.14,96.13,77.29,75,97,3.09
261,Celestun,MX,2020-06-17 22:48:45,20.87,-90.4,83.28,76,7,14.74
262,Xai-Xai,MZ,2020-06-17 22:48:45,-25.05,33.64,63.77,84,78,3.85
263,Juneau,US,2020-06-17 22:48:46,58.3,-134.42,57.2,71,90,8.05
264,Batagay,RU,2020-06-17 22:48:46,67.63,134.63,77.36,29,1,10.42
265,Waitati,NZ,2020-06-17 22:48:47,-45.75,170.57,46.0,64,75,15.01
266,Karlivka,UA,2020-06-17 22:48:47,49.46,35.13,65.55,94,93,8.59
267,Nome,US,2020-06-17 22:48:30,64.5,-165.41,66.2,48,1,12.75
268,Beringovskiy,RU,2020-06-17 22:48:49,63.05,179.32,51.51,56,1,3.42
269,Ajdabiya,LY,2020-06-17 22:48:49,30.76,20.23,66.36,88,0,5.21
270,Padang,ID,2020-06-17 22:48:50,-0.95,100.35,77.31,79,44,5.37
271,Gimli,CA,2020-06-17 22:48:50,50.63,-96.99,82.99,47,53,5.99
272,Campo Grande,BR,2020-06-17 22:48:11,-20.44,-54.65,73.4,56,57,8.05
273,Madison,US,2020-06-17 22:48:51,34.73,-86.57,79.0,53,75,3.36
274,Thunder Bay,CA,2020-06-17 22:48:51,48.4,-89.32,82.4,37,20,11.41
275,Port Hedland,AU,2020-06-17 22:48:52,-20.32,118.57,64.4,82,0,5.82
276,Alice Springs,AU,2020-06-17 22:48:52,-23.7,133.88,33.8,55,0,3.36
277,Port-Gentil,GA,2020-06-17 22:48:53,-0.72,8.78,75.2,94,75,6.93
278,Morgan City,US,2020-06-17 22:48:53,29.7,-91.21,89.01,48,1,6.93
279,Iralaya,HN,2020-06-17 22:48:53,15.0,-83.23,78.8,88,90,10.16
280,Dingle,PH,2020-06-17 22:48:54,11.0,122.67,81.12,77,100,2.93
281,Chapais,CA,2020-06-17 22:48:54,49.78,-74.85,87.8,33,1,9.17
282,La Sarre,CA,2020-06-17 22:48:55,48.8,-79.2,82.08,51,48,7.02
283,Sinnamary,GF,2020-06-17 22:48:55,5.38,-52.95,79.63,83,93,5.37
284,Laguna,US,2020-06-17 22:48:55,38.42,-121.42,89.01,16,1,17.22
285,Kavaratti,IN,2020-06-17 22:48:56,10.57,72.64,84.63,76,100,21.36
286,Northam,GB,2020-06-17 22:48:56,51.03,-4.22,55.99,97,100,1.99
287,Mangrol,IN,2020-06-17 22:48:57,21.12,70.12,84.29,82,95,13.38
288,Skegness,GB,2020-06-17 22:48:57,53.14,0.34,57.2,87,90,8.05
289,Coquimbo,CL,2020-06-17 22:47:16,-29.95,-71.34,57.2,76,20,8.05
290,Sola,VU,2020-06-17 22:48:58,-13.88,167.55,80.29,82,100,23.15
291,Camacha,PT,2020-06-17 22:48:59,33.08,-16.33,64.4,88,20,4.7
292,Mlonggo,ID,2020-06-17 22:48:59,-6.53,110.7,77.7,80,46,6.78
293,Brunswick,US,2020-06-17 22:48:59,41.24,-81.84,78.01,44,40,14.99
294,Asau,RO,2020-06-17 22:49:00,46.43,26.4,57.99,95,92,3.11
295,Tilichiki,RU,2020-06-17 22:49:00,60.47,166.1,60.3,55,21,2.71
296,Birao,CF,2020-06-17 22:49:01,10.28,22.79,73.17,82,100,6.4
297,Porais,PH,2020-06-17 22:49:01,15.75,121.04,78.42,76,97,3.42
298,Novosergiyevka,RU,2020-06-17 22:49:01,52.09,53.65,62.11,92,24,4.79
299,Hofn,IS,2020-06-17 22:49:02,64.25,-15.21,48.65,66,0,7.4
300,Altay,CN,2020-06-17 22:49:02,47.87,88.12,61.3,65,100,1.59
301,Salinas,US,2020-06-17 22:49:03,36.68,-121.66,77.0,36,1,17.22
302,Banda Aceh,ID,2020-06-17 22:49:04,5.56,95.32,80.35,77,94,6.31
303,Sakakah,SA,2020-06-17 22:49:04,29.97,40.21,84.2,16,0,16.11
